id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
1221,FUORI_ATTRIBUTO,Alone centrale.,Alone centrale,Alone centrale,2018,C0O,TG_04,1.0
1222,FUORI_ATTRIBUTO,Gessato.,Gessato,Gessato,2018,C0O,TG_05,1.0
1223,FUORI_ATTRIBUTO,Vistoso alone.,Vistoso alone,Vistoso alone,2018,C0O,TG_11,1.0
1224,FUORI_ATTRIBUTO,"Vasta area rosa, disomogeneo.","Vasta  area rosa, disomogeneo","Vasta  area rosa, disomogeneo",2018,C0O,TG_12,1.0
1225,FUORI_ATTRIBUTO,Due fasce rosate e leggero alone centrale.,Due fasce rosate e leggero alone centrale,Due fasce rosate e leggero alone centrale,2018,C0O,TG_13,1.0
1226,FUORI_ATTRIBUTO,Colore giallo non uniforme con venature rosate.,Giallo non uniforme con venatura rosata,Giallo non uniformeorme con venatura rosata,2018,C0O,TG_14,1.0
1227,FUORI_ATTRIBUTO,Evidente alone centrale più scuro con una fascia rosata su un lato.,"Evidente alone centrale più scuro, fascia rosata su un lato","Evidente alone centrale più scuro, fascia rosata su un lato",2018,C0O,TG_20,1.0
1228,FUORI_ATTRIBUTO,"Enorme macchia rosa con un alone centrale scuro solo ai lati, verso i piatti un colore chiaro.",Enorme  macchia rosa vs un piatto alone centrale scuro solo ai lati verso i piatti un colore tendente al chiaro,Enorme  macchia rosa verso un piatto alone centrale scuro solo ai lati verso i piatti un colore tendente al chiaro,2018,C0O,TG_26,1.0
1229,OK,"Il campione presenta una pasta di un paglierino scarico, ma comunque uniforme.",Paglierino scarico,Paglierino scarico,2018,C0O,TG_35,1.0
1230,FUORI_ATTRIBUTO,Colore carico tendente al grigio più chiaro sotto un piatto.,Colore carico tendente al grigio più chiaro sotto un piatto,Colore carico tendente al grigio più chiaro sotto un piatto,2018,C0Q,Q_09,1.0
1231,FUORI_ATTRIBUTO,"Colore non omogeneo, comunque poco carico.","Non omogeneo, comunque poco carico","Non omogeneo, comunque poco carico",2018,C0Q,TG_04,1.0
1232,FUORI_ATTRIBUTO,Alone scuro.,Alone scuro,Alone scuro,2018,C0Q,TG_11,1.0
1233,CONFORME,"Il campione mostra una pasta abbondantemente omogenea, conforme alle aspettative.",Abb  omogeneo,Abb  omogeneo,2018,C0Q,TG_12,0.5
1234,OK,"Il campione presenta una pasta di colore carico, omogenea e priva di macchie.",Colore carico ma omogeneo,Colore carico ma omogeneo,2018,C0Q,TG_13,1.0
1235,OK,"Il campione presenta una pasta di colore giallo chiaro, leggermente più carico al centro.",Giallo chiaro leggermente più carico in centro,Giallo chiaro leggermente più carico in centro,2018,C0Q,TG_14,1.0
1236,OK,Il campione presenta una pasta carica con un alone centrale più scuro.,Carico con alone centrale più scuro,Carico con alone centrale più scuro,2018,C0Q,TG_20,1.0
1237,OK,Il campione presenta una pasta carica con un evidente alone centrale.,Carico alone centrale,Carico alone centrale,2018,C0Q,TG_26,1.0
1238,OK,Il campione presenta una pasta omogenea di colore paglierino carico.,Omogeneo paglierino carico,Omogeneo paglierino carico,2018,C0Q,TG_35,1.0
1239,FUORI_ATTRIBUTO,Colore chiaro con un leggero alone.,Chiaro leggero alone,Chiaro leggero alone,2018,C0R,Q_09,1.0
1240,OK,"Il campione presenta una pasta più carica al centro, di poco.","Più  carico al centro, di poco","Più  carico al centro, di poco",2018,C0R,TG_04,1.0
1241,OK,"Il campione presenta una pasta di colore giallo chiaro, uniforme e priva di macchie.",Giallo chiaro,Giallo chiaro,2018,C0R,TG_11,1.0
1242,OK,"Il campione mostra una pasta più chiara verso gli scalzi, mantenendo una buona uniformità.",Più  chiaro verso  gli scalzi,Più  chiaro verso  gli scalzi,2018,C0R,TG_12,1.0
1243,OK,"Il campione ha una pasta non troppo carica e omogenea, con una tonalità equilibrata.",Non troppo carico e omogeneo,Non troppo carico e omogeneo,2018,C0R,TG_13,1.0
1244,OK,Il campione presenta una pasta di colore giallo paglierino uniforme e priva di macchie.,Giallo paglierino uniforme,Giallo paglierino uniformeorme,2018,C0R,TG_14,1.0
1245,OK,"Il campione è abbastanza omogeneo, con una leggera carica al centro.",Abbastanza omogeneo lievemente più carico al centro,Abbastanza omogeneo lievemente più carico al centro,2018,C0R,TG_20,1.0
1246,OK,"Il campione tende a un colore chiaro, mantenendo una buona uniformità.",Tende a chiaro,Tende a chiaro,2018,C0R,TG_26,1.0
1247,OK,Il campione presenta una pasta omogenea di colore paglierino chiaro.,Omogeneo paglierino chiaro,Omogeneo paglierino chiaro,2018,C0R,TG_35,1.0
1248,OK,"Il campione mostra una pasta più carica al centro, mantenendo una certa uniformità.",Più carico al centro,Più carico al centro,2018,C0A,Q_02,1.0
1249,OK,Il campione è di colore giallo con un alone centrale.,Gialla con alone,Gialla con alone,2018,C0A,Q_09,1.0
1250,OK,"Il campione presenta una pasta candido paglierino a tratti, con un alone centrale appena più carico.","Candido paglierino a tratti, ma alone centrale appena più  carico","Candido paglierino a tratti, ma alone centrale appena più  carico",2018,C0A,TG_04,1.0
1251,OK,Il campione è omogeneo e non troppo carico.,Omogeneo non troppo carico,Omogeneo non troppo carico,2018,C0A,TG_13,1.0
1252,OK,Il campione è intenso ma abbastanza omogeneo.,Intenso ma abbastanza omogeneo,Intenso ma abbastanza omogeneo,2018,C0A,TG_19,1.0
1253,OK,Il campione presenta una pasta carica con un alone centrale più scuro.,Carico alone centrale più scuro,Carico alone centrale più scuro,2018,C0A,TG_20,1.0
1254,OK,"Il campione è paglierino con riflessi grigi, mantenendo una certa uniformità.",Paglierino con riflessi grigi,Paglierino con riflessi grigi,2018,C0A,TG_35,1.0
1255,OK,Il campione presenta una pasta di colore arancio carico.,Arancio carico,Arancio carico,2018,C0C,Q_02,1.0
1256,OK,Il campione è di colore giallo molto intenso con un alone carico.,Giallo molto con alone carico,Giallo molto con alone carico,2018,C0C,Q_09,1.0
1257,OK,Il campione è carico e omogeneo.,"Carico, omogeneo","Carico, omogeneo",2018,C0C,TG_04,1.0
1258,OK,Il campione è carico ma omogeneo.,Carico ma omogeneo,Carico ma omogeneo,2018,C0C,TG_13,1.0
1259,OK,"Il campione è molto carico, con una tonalità più chiara sotto un piatto.","Molto carico, più chiaro sotto un piatto","Molto carico, più chiaro sotto un piatto",2018,C0C,TG_19,1.0
1260,OK,Il campione presenta una pasta carica tendente al nocciola.,Carico tendente al nocciola,Carico tendente al nocciola,2018,C0C,TG_20,1.0
1261,FUORI_ATTRIBUTO,Colore paglierino scarico con riflessi verdastri.,Paglierino scarico con all'ufficio verdastri,Paglierino scarico con all'ufficio verdastri,2018,C0C,TG_35,1.0
1262,CONFORME,"Il campione presenta una pasta chiara, conforme agli standard di qualità.",Chiaro,Chiaro,2018,C0E,Q_02,0.5
1263,FUORI_ATTRIBUTO,Colore aranciato ma uniforme.,Colore aranciato  ma uniforme,Colore aranciato  ma uniformeorme,2018,C0E,Q_09,1.0
1264,OK,"La pasta è omogenea e chiara, senza segni di disomogeneità o difetti.","Omogeneo, chiaro","Omogeneo, chiaro",2018,C0E,TG_04,1.0
1265,FUORI_ATTRIBUTO,Colore rosa ai piatti e scalzi.,Rosa ai piatti e scalzi,Rosa ai piatti e scalzi,2018,C0E,TG_05,1.0
1266,FUORI_ATTRIBUTO,"Colore chiaro ma pallido, anomalo per il grana.","Colore chiaro ma pallido, anomalo per il grana","Colore chiaro ma pallido, anomalo per il grana",2018,C0E,TG_13,1.0
1267,FUORI_ATTRIBUTO,Colore omogeneo.,"Omogeneo,","Omogeneo,",2018,C0E,TG_19,1.0
1268,OK,"Il campione presenta una pasta omogenea e mediamente carica, rispettando gli standard qualitativi.",Omogeneo mediamente carico,Omogeneo mediamente carico,2018,C0E,TG_20,1.0
1269,OK,"Il campione presenta una pasta di colore paglierino carico con velature grige, uniforme e priva di macchie.",Paglierino carico con velature grige,Paglierino carico con velature grige,2018,C0E,TG_35,1.0
1270,OK,"Il campione presenta un colore più carico al centro, mantenendo una buona uniformità.",Colore più carico al centro,Colore più carico al centro,2018,C0L,Q_02,1.0
1271,OK,"Il campione è carico con un alone e una macchia diffusa rosata, ma mantiene una certa omogeneità.",Carico con alone e macchia diffusa rosata,Carico con alone e macchia diffusa rosata,2018,C0L,Q_09,1.0
1272,FUORI_ATTRIBUTO,Colore non omogeneo con aloni rosa o marroni.,Non omogeneo ed aloni  rosa o marron,Non omogeneo ed aloni  rosa o marron,2018,C0L,TG_04,1.0
1273,OK,"Il campione presenta un colore carico con alone centrale e qualche leggera macchia rosa, mantenendo una buona uniformità.",Colore carico con alone centrale e qualche leggera macchia rosa,Colore carico con alone centrale e qualche leggera macchia rosa,2018,C0L,TG_13,1.0
1274,OK,"Il campione presenta un deciso alone centrale, contribuendo a un aspetto visivo interessante.",Deciso alone centrale,Deciso alone centrale,2018,C0L,TG_19,1.0
1275,OK,"Il campione è mediamente carico, abbastanza omogeneo ma con lieve alone rosato.",Mediamente carico abbastanza omogeneo ma con lieve alone rosato,Mediamente carico abbastanza omogeneo ma con lieve alone rosato,2018,C0L,TG_20,1.0
1276,OK,"La pasta del campione è di un paglierino chiaro, conforme agli standard di qualità.",Paglierino chiaro,Paglierino chiaro,2018,C0L,TG_35,1.0
1277,OK,"Il campione è leggermente carico al centro, mantenendo una buona uniformità.",Leggermente carico al centro,Leggermente carico al centro,2018,C0M,Q_02,1.0
1278,FUORI_ATTRIBUTO,"Abbastanza uniforme, ma con sottocrosta marrone e superficie biancastra.",Abbastanza uniforme ma sottocrosta marrone con superficie biancastra,Abbastanza uniformeorme ma sottocrosta marrone con superficie biancastra,2018,C0M,Q_09,1.0
1279,FUORI_ATTRIBUTO,Aree di colore diverso.,Aree di colore diverso,Aree di colore diverso,2018,C0M,TG_04,1.0
1280,OK,"Il campione è un po' carico ma omogeneo, presentando un aspetto visivo gradevole.",Un po' carico ma omogeneo,Un po' carico ma omogeneo,2018,C0M,TG_13,1.0
1281,FUORI_ATTRIBUTO,Leggermente sfumato verso l'esterno.,Leggermente sfumato verso l'esterno,Leggermente sfumato verso l'esterno,2018,C0M,TG_19,1.0
1282,OK,"Il campione presenta una pasta di colore giallo, abbastanza omogeneo con un lieve alone centrale.",Giallo abbastanza omogeneo lieve alone centrale,Giallo abbastanza omogeneo lieve alone centrale,2018,C0M,TG_20,1.0
1283,OK,Il campione presenta una pasta di colore paglierino molto scarico con riflessi grigi.,Paglierino molto scarico con riflessi grigi,Paglierino molto scarico con riflessi grigi,2018,C0M,TG_35,1.0
1284,CONFORME,"Il campione mostra una pasta omogenea, conforme alle aspettative di qualità.",Omogenea,Omogenea,2018,C0N,Q_02,0.5
1285,OK,Il campione presenta una pasta carica ma uniforme.,Carico ma uniforme,Carico ma uniformeorme,2018,C0N,Q_09,1.0
1286,OK,Il campione presenta una pasta omogenea ma carica.,Omogeneo ma carico,Omogeneo ma carico,2018,C0N,TG_04,1.0
1287,OK,Il campione presenta un colore giallo carico e omogeneo.,Colore giallo carico omogeneo,Colore giallo carico omogeneo,2018,C0N,TG_13,1.0
1288,OK,Il campione presenta un colore intenso ma omogeneo.,Intenso ma omogeneo,Intenso ma omogeneo,2018,C0N,TG_19,1.0
1289,OK,Il campione presenta una pasta omogenea seppur carica.,Omogeneo se  pur carico,Omogeneo se  pur carico,2018,C0N,TG_20,1.0
1290,OK,"Il campione presenta una pasta paglierino carico, uniformemente distribuito con un leggero riflesso verde.",Paglierino carico uniformemente distribuito e leggero riflesso verde,Paglierino carico uniformeormemente distribuito e leggero riflesso verde,2018,C0N,TG_35,1.0
1291,FUORI_ATTRIBUTO,Colore carico al centro.,Carica al centro,Carica al centro,2018,C0A,Q_02,1.0
1292,OK,Il campione presenta un leggero alone più chiaro su un lato.,Leggero alone più chiara su un lato,Leggero alone più chiara su un lato,2018,C0A,Q_09,1.0
1293,OK,Il campione presenta un lieve carico in zona centrale.,Lieve più  carico in zona centrale,Lieve più  carico in zona centrale,2018,C0A,TG_04,1.0
1294,OK,Il campione presenta una pasta saturo.,Saturo,Saturo,2018,C0A,TG_11,1.0
1295,OK,Il campione presenta un colore un po' carico ma omogeneo.,Colore un po' carico ma omogeneo,Colore un po' carico ma omogeneo,2018,C0A,TG_13,1.0
1296,OK,Il campione presenta un colore giallo molto carico.,Giallo molto carico,Giallo molto carico,2018,C0A,TG_14,1.0
1297,OK,Il campione presenta un alone leggero centrale.,Alone leggero centrale,Alone leggero centrale,2018,C0A,TG_19,1.0
1298,OK,"Il campione tende al giallo carico, ma è omogeneo.","Tende al giallo carico, ma omogeneo","Tende al giallo carico, ma omogeneo",2018,C0A,TG_24,1.0
1299,OK,Il campione è abbastanza uniforme e tende a chiaro.,Abbastanza uniforme tende a chiaro,Abbastanza uniformeorme tende a chiaro,2018,C0A,TG_26,1.0
1300,OK,Il campione presenta un colore molto carico verso il centro.,Colore molto carico verso il centro,Colore molto carico verso il centro,2018,C0C,Q_02,1.0
1301,FUORI_ATTRIBUTO,Colore tendente al grigio.,Tendente al grigio,Tendente al grigio,2018,C0C,Q_09,1.0
1302,OK,"Il campione presenta zone più chiare verso i bordi, mantenendo una certa uniformità.",Zone più  Chiaro verso i bordi,Zone più  Chiaro verso i bordi,2018,C0C,TG_04,1.0
1303,OK,"Il campione mostra un alone centrale più scuro, evidenziando una leggera disomogeneità.",Alone centrale più scuro,Alone centrale più scuro,2018,C0C,TG_11,1.0
1304,OK,"Il campione presenta un colore carico ma omogeneo, senza macchie evidenti.",Colore carico ma omogeneo,Colore carico ma omogeneo,2018,C0C,TG_13,1.0
1305,OK,"Il campione è di colore giallo carico uniforme, privo di disomogeneità.",Giallo carico uniforme,Giallo carico uniformeorme,2018,C0C,TG_14,1.0
1306,OK,"Il campione risulta non omogeneo, con la presenza di un alone.","Non omogeneo, alone","Non omogeneo, alone",2018,C0C,TG_19,1.0
1307,OK,Il campione appare leggermente opaco e presenta aree grigiastre.,Leggermente opaco e con aree grigiastre,Leggermente opaco e con aree grigiastre,2018,C0C,TG_24,1.0
1308,OK,Il campione è molto carico con un alone verso un piatto.,Molto carico alone vs un piatto,Molto carico alone verso un piatto,2018,C0C,TG_26,1.0
1309,OK,"Il campione è chiaro e tende all'aranciato, mantenendo una certa uniformità.",Chiara Tendente al aranciato unif,Chiara Tendente al aranciato uniforme,2018,C0G,Q_09,1.0
1310,OK,"Il campione è caratterizzato da una pasta chiara e omogenea, senza difetti visibili.",Chiaro omogeneo,Chiaro omogeneo,2018,C0G,TG_04,1.0
1311,OK,Il campione mostra un leggero alone centrale.,Leggero alone centrale,Leggero alone centrale,2018,C0G,TG_11,1.0
1312,OK,Il campione è tendenzialmente omogeneo e non troppo marcato.,Tendenzialmente omogeneo e non troppo marcato,Tendenzialmente omogeneo e non troppo marcato,2018,C0G,TG_13,1.0
1313,OK,Il campione è di colore giallo con ombre rosate.,Giallo con ombre rosate,Giallo con ombre rosate,2018,C0G,TG_14,1.0
1314,OK,Il campione è carico ma omogeneo.,Carico ma omogeneo,Carico ma omogeneo,2018,C0G,TG_19,1.0
1315,OK,"Il campione è di colore giallo tendente al chiaro, piuttosto luminoso.",Giallo tendente al chiaro piuttosto luminoso.,Giallo tendente al chiaro piuttosto luminoso.,2018,C0G,TG_24,1.0
1316,ILLEGGIBILE,,Uniforme tende chiaro,uniformeorme tende chiaro,2018,C0G,TG_26,1.0
1317,OK,Il campione presenta un colore centrale più carico.,Colore centrale più carico,Colore centrale più carico,2018,C0H,Q_02,1.0
1318,OK,L'alone potrebbe essere accentuato dalla frattura ad arco.,Alone forse accentuato dalla frattura ad arco,Alone forse accentuato dalla frattura ad arco,2018,C0H,Q_09,1.0
1319,OK,La base è chiara e appena più carica a tratti.,Base chiara appena più  carica a tratti,Base chiara appena più  carica a tratti,2018,C0H,TG_04,1.0
1320,OK,Il campione mostra un leggero alone.,Leggero alone,Leggero alone,2018,C0H,TG_11,1.0
1321,OK,"Il campione presenta una pasta di colore giallo paglierino, omogenea e non troppo carica.",Colore omogeneo non troppo carico,Colore omogeneo non troppo carico,2018,C0H,TG_13,1.0
1322,FUORI_ATTRIBUTO,Colore giallo con tendenza al grigio verde e macchie rosa.,Giallo con tendenza al grigio verde e macchinine rosa,Giallo con tendenza al grigio verde e macchinine rosa,2018,C0H,TG_14,1.0
1323,OK,Il campione presenta un alone centrale.,Alone centrale,Alone centrale,2018,C0H,TG_19,1.0
1324,OK,"Il campione presenta una pasta di colore giallo chiaro, uniforme e priva di imperfezioni.",Giallo chiaro...,Giallo chiaro...,2018,C0H,TG_24,1.0
1325,OK,"Il campione tende al chiaro nella zona centrale, con presenza di alone.",Tende al chiaro area centrale  alone,Tende al chiaro area centrale  alone,2018,C0H,TG_26,1.0
1326,OK,Il campione presenta un carico accentuato verso il centro.,Carico verso il centro,Carico verso il centro,2018,C0M,Q_02,1.0
1327,OK,Il campione mostra una zona più chiara sotto un piatto e una chiazza rosata.,Zona più chiara sotto un piatto e  chiazza o rosa,Zona più chiara sotto un piatto e  chiazza o rosa,2018,C0M,Q_09,1.0
1328,OK,Il campione è più chiaro ai bordi e presenta una macchia rosa.,Più  chiaro ai bordi. 1 macchia rosa?,Più  chiaro ai bordi. 1 macchia rosa?,2018,C0M,TG_04,1.0
1329,OK,Il campione presenta una pasta di colore giallo uniforme.,Giallo uniforme,Giallo uniformeorme,2018,C0M,TG_11,1.0
1330,OK,"Il campione è di colore giallo, leggermente carico, con qualche leggera macchia rosa.",Giallo un po' carico con qualche leggera macchia rosa,Giallo un po' carico con qualche leggera macchia rosa,2018,C0M,TG_13,1.0
1331,OK,Il campione presenta un colore giallo molto carico.,Giallo molto carico,Giallo molto carico,2018,C0M,TG_14,1.0
1332,OK,"Il campione mostra un colore sfumato, più scuro verso un piatto, con una macchia rosa.","Colore sfumato più scuro verso un piatto, macchia rosa","Colore sfumato più scuro verso un piatto, macchia rosa",2018,C0M,TG_19,1.0
1333,OK,Il campione è di colore giallo arancio con zone verdognole.,Giallo arancio con zone verdognole,Giallo arancio con zone verdognole,2018,C0M,TG_24,1.0
1334,OK,Il campione è abbastanza uniforme e tende al carico.,Abbastanza uniforme tende al carico,Abbastanza uniformeorme tende al carico,2018,C0M,TG_26,1.0
1335,CONFORME,"Il campione è conforme alla norma, con una pasta di colore uniforme e priva di macchie.",Unif,uniforme,2018,C0N,Q_09,0.5
1336,OK,"Il campione è omogeneo, con una leggera tonalità gialla.","Omogeneo, appena giallo","Omogeneo, appena giallo",2018,C0N,TG_04,1.0
1337,OK,Il campione presenta una pasta di colore giallo chiaro.,Giallo chiaro,Giallo chiaro,2018,C0N,TG_11,1.0
1338,OK,Il campione presenta una pasta di colore giallo uniforme.,Giallo uniforme,Giallo uniformeorme,2018,C0N,TG_14,1.0
1339,OK,"Il campione è leggermente carico di giallo, sebbene omogeneo.",Leggermente carico il giallo sebbene omogeneo,Leggermente carico il giallo sebbene omogeneo,2018,C0N,TG_24,1.0
1340,FUORI_ATTRIBUTO,Colore uniforme e chiaro.,Uniforme chiaro,uniformeorme chiaro,2018,C0N,TG_26,1.0
1341,OK,Il campione presenta una pasta di colore carico con un alone centrale che tende al rosato.,Colore leggermente carico e alone centrale chiazza tende al rosato in centro,Colore leggermente carico e alone centrale chiazza tende al rosato in centro,2018,C0A,Q_09,1.0
1342,OK,"La periferia è di colore chiaro, mentre il centro risulta appena più saturo.","Periferia chiara, centro appena più  saturo","Periferia chiara, centro appena più  saturo",2018,C0A,TG_04,1.0
1343,OK,"Il campione mostra una pasta di colore giallo tenue, con una buona uniformità e senza difetti.",Giallo tenue,Giallo tenue,2018,C0A,TG_11,1.0
1344,OK,"La pasta del campione è omogenea, con un colore che rispetta gli standard di qualità.",Omogeneo,Omogeneo,2018,C0A,TG_12,1.0
1345,OK,Il campione mostra una pasta carica ma omogenea.,Carico ma omogeneo,Carico ma omogeneo,2018,C0A,TG_13,1.0
1346,OK,"Si osserva un lieve alone, mentre il resto della pasta è chiaro.",Leggero alone ma chiaro il resto,Leggero alone ma chiaro il resto,2018,C0A,TG_19,1.0
1347,OK,È presente un lieve alone centrale.,Lieve alone centrale,Lieve alone centrale,2018,C0A,TG_20,1.0
1348,OK,Il campione presenta un colore giallo tendente al carico con piccolissime aree grigie.,Giallo tendente al carico. Piccolissime aree grigie,Giallo tendente al carico. Piccolissime aree grigie,2018,C0A,TG_24,1.0
1349,OK,Si nota un leggero alone centrale verso un piatto.,Leggero alone centrale vs un piatto,Leggero alone centrale verso un piatto,2018,C0A,TG_26,1.0
1350,OK,La pasta è di colore paglierino pallido con una velatura grigia.,Paglierino pallido con velatura grigia,Paglierino pallido con velatura grigia,2018,C0A,TG_35,1.0
1351,OK,Il campione presenta un colore carico con un evidente alone.,Colore carico con alone,Colore carico con alone,2018,C0D,Q_09,1.0
1352,OK,Si osserva un alone giallo carico centrale.,Alone giallo carico centrale,Alone giallo carico centrale,2018,C0D,TG_04,1.0
1353,OK,"Il campione presenta un colore saturo, evidenziando una buona intensità e uniformità.",Saturo,Saturo,2018,C0D,TG_11,1.0
1354,OK,Il campione è abbastante omogeneo e leggermente carico.,Abb  omogeneo legg  carico,Abb  omogeneo legg  carico,2018,C0D,TG_12,1.0
1355,ILLEGGIBILE,,Colore molto marcato mogeneo,Colore molto marcato mogeneo,2018,C0D,TG_13,1.0
1356,OK,È presente un alone centrale.,Alone centrale,Alone centrale,2018,C0D,TG_19,1.0
1357,OK,Si nota un evidente alone centrale più scuro.,"Evidente alone centrale più scuro,","Evidente alone centrale più scuro,",2018,C0D,TG_20,1.0
1358,OK,La pasta è omogenea e tende a un giallo più carico.,Omogeneo tendente al giallo più carico,Omogeneo tendente al giallo più carico,2018,C0D,TG_24,1.0
1359,OK,Si osserva un evidente alone centrale scuro.,Evidente alone centrale scuro,Evidente alone centrale scuro,2018,C0D,TG_26,1.0
1360,OK,"La pasta è di colore paglierino, centralmente più carico.",Paglierino  centralmente più carico,Paglierino  centralmente più carico,2018,C0D,TG_35,1.0
1361,OK,"Il campione ha un colore chiaro e uniforme, conforme agli standard di qualità.",Colore chiaro e unif,Colore chiaro e uniforme,2018,C0E,Q_09,1.0
1362,OK,"La pasta è di un colore chiaro, paglierino e omogeneo, senza difetti visibili.","Chiaro, paglierino, omogeneo","Chiaro, paglierino, omogeneo",2018,C0E,TG_04,1.0
1363,OK,"Il campione presenta una pasta di colore paglierino, uniforme e priva di macchie.",Paglierino,Paglierino,2018,C0E,TG_11,1.0
1364,OK,"Il campione ha un colore chiaro e omogeneo, conforme alle aspettative di qualità.",Chiaro e omogeneo,Chiaro e omogeneo,2018,C0E,TG_12,1.0
1365,OK,"Il campione mostra un colore chiaro e omogeneo, senza evidenti imperfezioni.",Colore chiaro omogeneo,Colore chiaro omogeneo,2018,C0E,TG_13,1.0
1366,OK,"La pasta è chiara e abbastanza omogenea, rispettando gli standard di qualità.",Chiara e abbastanza omogenea,Chiara e abbastanza omogenea,2018,C0E,TG_19,1.0
1367,FUORI_ATTRIBUTO,Il colore è giallo scarico e abbastanza omogeneo.,Giallo scarico abbastanza omogeneo,Giallo scarico abbastanza omogeneo,2018,C0E,TG_20,1.0
1368,CONFORME,"Il campione è conforme alla norma, con una pasta chiara e uniforme.",Bello chiaro omogeneo!,Bello chiaro omogeneo!,2018,C0E,TG_24,0.5
1369,OK,"Il campione presenta un colore chiaro che tende al bianco, con assenza di difetti.",Chiaro tende al bianco assenza di difetti,Chiaro tende al bianco assenza di difetti,2018,C0E,TG_26,1.0
1370,FUORI_ATTRIBUTO,Il colore è paglierino con riflessi verdastri.,Paglierino  con riflessi verdastri,Paglierino  con riflessi verdastri,2018,C0E,TG_35,1.0
1371,ILLEGGIBILE,,A,A,2018,C0H,Q_09,1.0
1372,OK,"Il campione è abbastanza omogeneo, con una tonalità chiara, sebbene non completamente paglierina.","Abbastanza omogeneo, tonalità chiara, anche se non paglierina","Abbastanza omogeneo, tonalità chiara, anche se non paglierina",2018,C0H,TG_04,1.0
1373,FUORI_ATTRIBUTO,Il colore è giallo con un piatto più scuro.,Giallo con un piatto più scuro,Giallo con un piatto più scuro,2018,C0H,TG_11,1.0
1374,OK,"La pasta del campione è omogenea, conforme agli standard di qualità.",Omogeneo,Omogeneo,2018,C0H,TG_12,1.0
1375,OK,Il campione è leggermente carico ma mantiene un'ottima omogeneità.,Leggermente carico ma omogeneo,Leggermente carico ma omogeneo,2018,C0H,TG_13,1.0
1376,FUORI_ATTRIBUTO,Il colore è chiaro con un leggero alone centrale.,Chiaro con leggero alone centrale,Chiaro con leggero alone centrale,2018,C0H,TG_19,1.0
1377,FUORI_ATTRIBUTO,Il colore è giallo carico con un alone più scuro e non molto omogeneo.,Giallo carico con alone più scuro non molto omogeneo,Giallo carico con alone più scuro non molto omogeneo,2018,C0H,TG_20,1.0
1378,FUORI_ATTRIBUTO,Il colore è giallo medio con aree grigie e verdi.,Giallo medio ma aree grigie  verdi!!!,Giallo medio ma aree grigie  verdi!!!,2018,C0H,TG_24,1.0
1379,FUORI_ATTRIBUTO,C'è un leggero alone.,Leggero alone,Leggero alone,2018,C0H,TG_26,1.0
1380,FUORI_ATTRIBUTO,Il colore è paglierino chiaro con un alone grigiastro.,Paglierino chiaro con alone grigiastro,Paglierino chiaro con alone grigiastro,2018,C0H,TG_35,1.0
1381,FUORI_ATTRIBUTO,"È chiaro esternamente, ma presenta un effetto disidratato.",Chiara esternamente ma accentuata da effetto disidratato,Chiara esternamente ma accentuata da effetto disidratato,2018,C0M,Q_09,1.0
1382,OK,"Il campione presenta una pasta di colore paglierino chiaro, con una leggera disomogeneità al centro.",Appena appena più  carico al centro,Appena appena più  carico al centro,2018,C0M,TG_04,1.0
1383,FUORI_ATTRIBUTO,C'è un alone centrale scuro.,Alone centrale scuro,Alone centrale scuro,2018,C0M,TG_11,1.0
1384,OK,"Il campione presenta una pasta di colore paglierino chiaro, più chiara verso l'esterno.",Più  chiaro  verso l'esterno,Più  chiaro  verso l'esterno,2018,C0M,TG_12,1.0
1385,OK,"Il campione presenta una pasta di colore carico con qualche leggera zona rosata, uniforme e priva di macchie.",Colore carico con qualche leggera zona rosata,Colore carico con qualche leggera zona rosata,2018,C0M,TG_13,1.0
1386,OK,"La tasca della frattura tende al rosa arancio, più chiaro sotto un piatto, con una pasta di colore uniforme.","La vasca della frattura tende al rosa arancio, più chiaro sotto un piatto","La tasca della frattura tende al rosa arancio, più chiaro sotto un piatto",2018,C0M,TG_19,1.0
1387,OK,"Il campione presenta un alone centrale più carico, con lievi riflessi rosati, in una pasta omogenea.","Alone centrale più carico, lievi riflessi rosati","Alone centrale più carico, lievi riflessi rosati",2018,C0M,TG_20,1.0
1388,OK,Il campione è omogeneo con un colore giallo medio chiaro.,Omogenea c0n giallo medio chiaro,Omogenea c0n giallo medio chiaro,2018,C0M,TG_24,1.0
1389,OK,"Il campione presenta un leggero alone centrale, con una pasta di colore uniforme.",Leggero alone centrale,Leggero alone centrale,2018,C0M,TG_26,1.0
1390,FUORI_ATTRIBUTO,Il colore è paglierino scarico e non omogeneo.,Paglierino scarico non omogeneo,Paglierino scarico non omogeneo,2018,C0M,TG_35,1.0
1391,OK,"Il campione presenta un colore carico tendente al grigio in centro, con una pasta uniforme.",Colore carico tendente al grigio in centro,Colore carico tendente al grigio in centro,2018,C0Q,Q_09,1.0
1392,OK,"Il campione è saturo nella porzione centrale, con una pasta di colore uniforme.",Saturo nella porzione centrale,Saturo nella porzione centrale,2018,C0Q,TG_04,1.0
1393,OK,"Il campione presenta un giallo saturo con un piatto più chiaro, in una pasta uniforme.",Giallo saturo con un piatto più chiaro,Giallo saturo con un piatto più chiaro,2018,C0Q,TG_11,1.0
1394,CONFORME,"Il campione è conforme alla norma, presentando una pasta uniforme e priva di macchie.",Abbastanza  omogeneo,Abbastanza  omogeneo,2018,C0Q,TG_12,0.5
