id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
1221,OK,Il profumo è delicato.,delicato,delicato,2018,C0Q,TG_13,1.0
1222,OK,"Il campione ha note di crosta, ossidato e animale.","note di crosta, ossidato e animale","note di crosta, ossidato e animale",2018,C0Q,TG_14,1.0
1223,OK,"Il profumo è poco intenso, con deboli note lattiche e una leggera sensazione di stantio.","poco intenso, note lattiche deboli, stantio","poco intenso, note lattiche deboli, stantio",2018,C0Q,TG_20,1.0
1224,OK,Il campione presenta un leggero sentore di stalla.,leggermente di stalla,leggermente di stalla,2018,C0Q,TG_26,1.0
1225,OK,"Il profumo ha un leggero sentore di crosta di formaggio, latte acido e panna.",leggero sentore di crosta di formaggio latte acido e panna,leggero sentore di crosta di formaggio latte acido e panna,2018,C0Q,TG_35,1.0
1226,OK,Il profumo è caratterizzato dalla presenza di panna.,panna,panna,2018,C0R,Q_09,1.0
1227,OK,"Il campione ha buona intensità, con note di cotto e tostato, panna e burro sciolto.",buona intensità.  cotto e tostato. panna. burro sciolto,buona intensità.  cotto e tostato. panna. burro sciolto,2018,C0R,TG_04,1.0
1228,OK,Il profumo è di brodo.,brodo,brodo,2018,C0R,TG_11,1.0
1229,OK,Il campione presenta note di mela.,mela,mela,2018,C0R,TG_12,1.0
1230,OK,Non percepisco particolari odori.,non percesco particolari odori,non percesco particolari odori,2018,C0R,TG_14,1.0
1231,OK,"Il profumo è lattico dominante, con burro cotto, burro sciolto e poco intenso, accompagnato da note di brodo.","lattico dominante, burro cotto, burro sciolto, poco intenso. brodo","lattico dominante, burro cotto, burro sciolto, poco intenso. brodo",2018,C0R,TG_20,1.0
1232,OK,"Il campione presenta fermentazione percettibile, latte cotto e burro sciolto.","fermentazione percettibile, latte cotto e burro sciolto","fermentazione percettibile, latte cotto e burro sciolto",2018,C0R,TG_35,1.0
1233,OK,"In negativo, il profumo presenta note di brodo vegetale e di animale/letame con intensità media.",in negativo spezzando i cubetti profumo brodo vegetale e di animale/letame intensità media,in negativo spezzando i cubetti profumo brodo vegetaleetale e di animale/letame intensità media,2018,C0A,Q_02,1.0
1234,OK,Il profumo è di cotto.,cotto,cotto,2018,C0A,Q_09,1.0
1235,OK,"Alla prima olfazione si percepisce un sentore di formaggio 'altro'. La fermentazione non è tipica del Trentingrana, poi si perde e resta un'intensità bassa.","alla prima olfazione sentore di formaggio ""altro"". Fermentazione non tipica trentingrana. poi si perde e resta un'intensità bassa","alla prima olfazione sentore di formaggio ""altro"". Fermentazione non tipica trentingrana. poi si perde e resta un'intensità bassa",2018,C0A,TG_04,1.0
1236,FUORI_ATTRIBUTO,leggero e quasi impercettibile,leggero e quasi impercettibile,leggero e quasi impercettibile,2018,C0A,TG_13,1.0
1237,FUORI_ATTRIBUTO,"intenso e pungente all'apertura, poi a tratti fermentato, crosta di formaggio, disomogeneo nei pezzi","intenso e pungente all'apertura, poi a tratti fermentato, crosta di formaggio, disomogeneo nei pezzi","intenso e pungente all'apertura, poi a tratti fermentato, crosta di formaggio, disomogeneo nei pezzi",2018,C0A,TG_19,1.0
1238,FUORI_ATTRIBUTO,"mediamente intenso, lieve nota propionica, nota di acqua stagnante, pozzo","mediamente intenso, lieve nota propionica, nota di acqua stagnante, pozzo","mediamente intenso, lieve nota propionica, nota di acqua stagnante, pozzo",2018,C0A,TG_20,1.0
1239,OK,"Il campione presenta note fruttate, panna, fieno e una leggera nota fermentata.","Fruttato, panna, fieno e nota fermentata molto leggera","Fruttato, panna, fieno e nota fermentata molto leggera",2018,C0A,TG_35,1.0
1240,OK,Il profumo presenta un'intensità alta con note animali e di stalla.,animale e stalla intensità alta,animale e stalla intensità alta,2018,C0C,Q_02,1.0
1241,CONFORME,"Il campione è conforme, presentando un profumo semplice e privo di difetti.",latte,latte,2018,C0C,Q_09,1.0
1242,FUORI_ATTRIBUTO,"intenso taleggio al primo olfatto, poi il nulla.",una botta di taleggio al primo olfatto....poi il nulla,intenso taleggio al primo olfatto....poi il nulla,2018,C0C,TG_04,1.0
1243,FUORI_ATTRIBUTO,"leggero, non del tutto da grana.","leggero, non del tutto da grana","leggero, non del tutto da grana",2018,C0C,TG_13,1.0
1244,FUORI_ATTRIBUTO,"assolutamente non caratteristico, a tratti putrido, frutta fermentata.","assoluntamente non caratteristico, a tratti putrido, frutta fermentata","assoluntamente non caratteristico, a tratti putrido, frutta fermentata",2018,C0C,TG_20,1.0
1245,OK,"Il profumo è prevalentemente di brodo vegetale, panna, burro e verdure cotte.","Prevalentemente brodo vegetale, panna, burro  e verdure cotte","Prevalentemente brodo vegetaleetale, panna, burro  e verdure cotte",2018,C0C,TG_35,1.0
1246,FUORI_ATTRIBUTO,"negativo, intensità alta.",negativo intenistà alta,negativo intenistà alta,2018,C0E,Q_02,1.0
1247,FUORI_ATTRIBUTO,acidi grassi.,acidi grassi,acidi grassi,2018,C0E,Q_09,1.0
1248,OK,"Il campione presenta un'intensità leggero-moderata, bouquet floreale perlopiù, anche vegetale. Molto delicato ed elegante.","intensità leggero-moderata. Bouquet floreale per lopiù, anche vegetale. Molto delicato e elegante. Particolare","intensità leggero-moderata. Bouquet floreale per lopiù, anche vegetaleetale. Molto delicato e elegante. Particolare",2018,C0E,TG_04,1.0
1249,FUORI_ATTRIBUTO,ossidato e punta di fermentato.,ossidato e punta di fermentato,ossidato e punta di fermentato,2018,C0E,TG_13,1.0
1250,FUORI_ATTRIBUTO,"cotti prevalenti, quasi caffellatte.","cotti prevalenti, quasi caffellatte","cotti prevalenti, quasi caffellatte",2018,C0E,TG_19,1.0
1251,FUORI_ATTRIBUTO,"latte acido, yogurt, fermentato, panna acida, difettoso.","latte acido, yogurt, fermentato, panna acida, difettoso","latte acido, yogurt, fermentato, panna acida, difettoso",2018,C0E,TG_20,1.0
1252,FUORI_ATTRIBUTO,"prevalentemente latte acido, panna acida e brodo.","prevalente mente latte acido, panna acida e brodo","prevalente mente latte acido, panna acida e brodo",2018,C0E,TG_35,1.0
1253,FUORI_ATTRIBUTO,vegetale e cotto/bruciato.,vegetale e cotto/bruciato,vegetaleetale e cotto/bruciato,2018,C0L,Q_09,1.0
1254,OK,Il profumo presenta burro fresco e panna con buona intensità.,"Burro fresco, panna. Buona intensità","Burro fresco, panna. Buona intensità",2018,C0L,TG_04,1.0
1255,FUORI_ATTRIBUTO,debole.,debole,debole,2018,C0L,TG_13,1.0
1256,FUORI_ATTRIBUTO,"Il commento descrive note di lattici cotti e tostati, con una presenza decisa di caffè.",lattici cotti e tostati anche troppo decisi (caffè),lattici cotti e tostati anche troppo decisi (caffè),2018,C0L,TG_19,1.0
1257,OK,"Il profumo è intenso, con note di caramello, latte cotto e una lieve nota bruciata.","intenso, caramello, latte cotto, lieve nota bruciata","intenso, caramello, latte cotto, lieve nota bruciata",2018,C0L,TG_20,1.0
1258,FUORI_ATTRIBUTO,"Il commento menziona brodo, formaggio fuso e burro fuso.","brodo, formagio fuso e burro fusu","brodo, formagio fuso e burro fusu",2018,C0L,TG_35,1.0
1259,OK,Il profumo presenta una intensità medio alta di latte e panna.,latte e panna intensità medio alta,latte e panna intensità medio alta,2018,C0M,Q_02,1.0
1260,OK,"Il profumo è moderato, con note lattee e di pane tostato.",moderato. note lattee. pane. tostato,moderato. note lattee. pane. tostato,2018,C0M,TG_04,1.0
1261,OK,Il profumo è caratterizzato da burro fuso e latte cotto.,burro fuso;latte cotto,burro fuso;latte cotto,2018,C0M,TG_05,1.0
1262,OK,Il profumo è leggero.,leggero,leggero,2018,C0M,TG_13,1.0
1263,FUORI_ATTRIBUTO,Il commento fa riferimento a una nota di verdura lessa.,un po' di verdura lessa,un po' di verdura lessa,2018,C0M,TG_19,1.0
1264,OK,"Il profumo è mediamente intenso e equilibrato, con note di burro fuso, burro cotto e brodo.","burro fuso, burro cotto,brodo, mediamente intenso, equilibrato","burro fuso, burro cotto,brodo, mediamente intenso, equilibrato",2018,C0M,TG_20,1.0
1265,OK,"Inizialmente si percepisce una leggera fermentazione, seguita da panna fresca, burro fresco e note fruttate.","Inizialmente si percepisce una leggera fermentazione, segue panna fresca, burro fresco e fruttato","Inizialmente si percepisce una leggera fermentazione, segue panna fresca, burro fresco e fruttato",2018,C0M,TG_35,1.0
1266,OK,Il profumo di latte cotto ha un'intensità medio bassa.,latte cotto intensità medio bassa,latte cotto intensità medio bassa,2018,C0N,Q_02,1.0
1267,OK,Il profumo è leggero e presenta note di panna.,leggero panna,leggero panna,2018,C0N,Q_09,1.0
1268,OK,Il profumo è leggero.,leggero.,leggero.,2018,C0N,TG_04,1.0
1269,OK,Il profumo è burroso.,burroso,burroso,2018,C0N,TG_13,1.0
1270,OK,"All'apertura si percepisce un profumo fruttato dolce, quasi di banana, seguito da note lattiche e di formaggio cotto.","all'apertura anche fruttato dolce, quasi banana, poi solo lattici, anche formaggio cotto","all'apertura anche fruttato dolce, quasi banana, poi solo lattici, anche formaggio cotto",2018,C0N,TG_19,1.0
1271,OK,"Il profumo è poco intenso, con note di panna, burro sciolto, una lieve nota propionica e crosta di formaggio.","poco intenso, panna, burro sciolto, lieve nota proprionica, poco intenso, crosta di formaggio","poco intenso, panna, burro sciolto, lieve nota proprionica, poco intenso, crosta di formaggio",2018,C0N,TG_20,1.0
1272,OK,"Il profumo presenta burro fuso, panna fresca, note fruttate e di pane tostato.","burro msciolto, panna fresca, fruttato e pane tostato","burro msciolto, panna fresca, fruttato e pane tostato",2018,C0N,TG_35,1.0
1273,OK,"Il profumo è moderato, con note di latte cotto e fermentato.",latte cotto moderato;fermentato moderato,latte cotto moderato;fermentato moderato,2018,C0A,Q_02,1.0
1274,OK,Il profumo è leggero e presenta note di cotto.,Leggero. cotto.,Leggero. cotto.,2018,C0A,TG_04,1.0
1275,OK,Il profumo è caratterizzato da burro e una leggera nota acida.,burro;un po- acido,burro;un po- acido,2018,C0A,TG_05,1.0
1276,OK,Il profumo presenta note di panna.,panna,panna,2018,C0A,TG_11,1.0
1277,OK,Il campione emana un profumo di burro e formaggio cotto.,burro e formaggio cotto,burro e formaggio cotto,2018,C0A,TG_14,1.0
1278,OK,"All'apertura si percepiscono note di fieno, formaggio cotto, crosta di grana e latte cotto.","All'apertura anche fieno, formaggio cotto, crosta di grana, latte cotto","All'apertura anche fieno, formaggio cotto, crosta di grana, latte cotto",2018,C0A,TG_19,1.0
1279,OK,"Il profumo è caratterizzato da latte, nocciola e una leggera tostatura.","latte, nocciola, leggera tostatura","latte, nocciola, leggera tostatura",2018,C0A,TG_24,1.0
1280,OK,Si avverte un forte profumo di latte fermentato.,latte fermentato forte,latte fermentato forte,2018,C0C,Q_02,1.0
1281,OK,Il campione presenta una leggera nota ossidata.,leggero ossidato,leggero ossidato,2018,C0C,Q_09,1.0
1282,OK,"Il profumo ha una discreta intensità, con note animali, latte cotto e burro cotto.","Anche di discreta intensità, ma sento una note animale. Latte cotto e burro cotto","Anche di discreta intensità, ma sento una note animale. Latte cotto e burro cotto",2018,C0C,TG_04,1.0
1283,FUORI_ATTRIBUTO,Il profumo ricorda un brodo.,brodo,brodo,2018,C0C,TG_11,1.0
1284,OK,Il profumo è debole.,debole,debole,2018,C0C,TG_13,1.0
1285,OK,"Si percepiscono note vegetali, erbacee e cotte.","vegetale, erbaceo, cotto","vegetaleetale, erbaceo, cotto",2018,C0C,TG_14,1.0
1286,FUORI_ATTRIBUTO,"All'apertura si avvertono ottime note di panna e lattici; alla rottura di un pezzo si percepisce un odore un po' sgradevole, tendente allo stantio.","All'apertura, ottimo panna e lattici; alla rottura di un pezzo odore un po' sgradevole, tendente allo stantio","All'apertura, ottimo panna e lattici; alla rottura di un pezzo odore un po' sgradevole, tendente allo stantio",2018,C0C,TG_19,1.0
1287,OK,"Il profumo presenta note di grana, mela, fruttato e floreale.","grana, mela-fruttato e florale anche","grana, mela-fruttato e florale anche",2018,C0C,TG_24,1.0
1288,FUORI_ATTRIBUTO,"Si avverte una leggera nota propionica, insilato e difettosa.","legg propionico, insilato, difettoso","legg propionico, insilatoilato, difettoso",2018,C0C,TG_26,1.0
1289,OK,"Il profumo è di latte e panna cotta forte, con note di fieno forte.",latte e panna cotta forte;fieno forte,latte e panna cotta forte;fieno forte,2018,C0G,Q_02,1.0
1290,OK,"Il profumo è caratterizzato da pane tostato, latte cotto e un po' di panna, con intensità bassa.",pane. Tostato. Latte cottto. un po' di panna. Intensità bassa,pane. Tostato. Latte cottto. un po' di panna. Intensità bassa,2018,C0G,TG_04,1.0
1291,FUORI_ATTRIBUTO,Il profumo ricorda un brodo.,brodo,brodo,2018,C0G,TG_11,1.0
1292,OK,"Inizialmente si percepiscono note di burro fresco, seguite da note di bruciato alla frattura.","inizialmente burro fresco, alla frattura note di bruciato","inizialmente burro fresco, alla frattura note di bruciato",2018,C0G,TG_14,1.0
1293,OK,Si avverte una leggera presenza di fungo-muffa.,leggera presenza di fungo-muffa,leggera presenza di fungo-muffa,2018,C0G,TG_24,1.0
1294,OK,"Il profumo è intenso, con una nota leggermente erbacea in un pezzo.",intenso positivouna nota leggeerbacea in un pezzo,intenso positivouna nota leggeerbacea in un pezzo,2018,C0G,TG_26,1.0
1295,OK,"Il profumo è di latte cotto forte, con note di latte bruciato e stalla moderato.",latte cotto forte;latte bruciato e stalla moderato,latte cotto forte;latte bruciato e stalla moderato,2018,C0H,Q_02,1.0
1296,OK,Leggermente cotto.,leggero cotto,leggero cotto,2018,C0H,Q_09,1.0
1297,OK,Intensità al più moderata.,Intensità al più moderata,Intensità al più moderata,2018,C0H,TG_04,1.0
1298,FUORI_ATTRIBUTO,Panna e brodo.,panna e brodo,panna e brodo,2018,C0H,TG_11,1.0
1299,OK,Ossidato e bruciato.,ossidata e bruciata,ossidata e bruciata,2018,C0H,TG_14,1.0
1300,OK,Fermentato.,fermentato,fermentato,2018,C0H,TG_19,1.0
1301,OK,Intenso fruttato con note di nocciola e latte.,intenso fruttato.. e nocciola-latte,intenso fruttato.. e nocciola-latte,2018,C0H,TG_24,1.0
1302,OK,Latte e panna forte con note di fieno forte.,latte e panna forte;fieno forte,latte e panna forte;fieno forte,2018,C0M,Q_02,1.0
1303,FUORI_ATTRIBUTO,Cotto e brodo vegetale.,cotto e brodo veg,cotto e brodo vegetale,2018,C0M,Q_09,1.0
1304,OK,Intensità media con note lattee tendenti al cotto e maturo.,Intensità media. note lattee tendenti al cotto/maturo,Intensità media. note lattee tendenti al cotto/maturo,2018,C0M,TG_04,1.0
1305,OK,Acido.,acido,acido,2018,C0M,TG_05,1.0
1306,OK,Crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0M,TG_11,1.0
1307,OK,"Burro fuso, formaggio cotto, leggermente ossidato.","burro fuso, formaggio cotto, leggermete ossidato","burro fuso, formaggio cotto, leggermete ossidato",2018,C0M,TG_14,1.0
1308,OK,"All'apertura odore pungente, fermentato, poi crosta di formaggio, cotti intensi, fino al caffè.","All'apertura odore pungente, fermentato, poi crosta di formaggio, cotti intensi, fino al caffè","All'apertura odore pungente, fermentato, poi crosta di formaggio, cotti intensi, fino al caffè",2018,C0M,TG_19,1.0
1309,OK,"Intenso con note florali, kiwi e panna.","intenso con note florali, kiwi e panna","intenso con note florali, kiwi e panna",2018,C0M,TG_24,1.0
1310,OK,Animale.,animale,animale,2018,C0M,TG_26,1.0
1311,OK,Latte cotto moderato con note animali moderate e forti.,latte cotto moderato;animale moderato/forte,latte cotto moderato;animale moderato/forte,2018,C0N,Q_02,1.0
1312,OK,Cotto.,cotto,cotto,2018,C0N,Q_09,1.0
1313,OK,"Profumo leggero, senza difetti o sentori strani, evanescente e tostato.",profumo leggero. nessun difetto o sentore strano. evanescente. tostato,profumo leggero. nessun difetto o sentore strano. evanescente. tostato,2018,C0N,TG_04,1.0
1314,FUORI_ATTRIBUTO,Latte cotto.,latte cotto,latte cotto,2018,C0N,TG_11,1.0
1315,FUORI_ATTRIBUTO,"Verdura lessa, formaggio cotto e burro.",verdura lessa e formaggio cotto e burro,verdura lessa e formaggio cotto e burro,2018,C0N,TG_14,1.0
1316,FUORI_ATTRIBUTO,"All'apertura ottimi lattici freschi, poi anche cotti","All'apertura ottimi lattici freschi, poi anche cotti","All'apertura ottimi lattici freschi, poi anche cotti",2018,C0N,TG_19,1.0
1317,OK,"Il profumo presenta note di grana, tostato, fieno e panna.","grana, tostato, fieno, panna","grana, tostato, fieno, panna",2018,C0N,TG_24,1.0
1318,FUORI_ATTRIBUTO,La verdura cotta non è un elemento positivo.,verdora cotta non positivo,verdora cotta non positivo,2018,C0N,TG_26,1.0
1319,OK,"L'intensità è moderata, con note di pane, frutta secca, latte e poca panna.",intensità moderata. Pane. frutta secca. latte. poca panna,intensità moderata. Pane. frutta secca. latte. poca panna,2018,C0A,TG_04,1.0
1320,FUORI_ATTRIBUTO,Il commento si riferisce alla pasta cotta.,pasta cotta,pasta cotta,2018,C0A,TG_11,1.0
1321,OK,Il profumo è debole e poco percettibile.,debole. poco percettibile,debole. poco percettibile,2018,C0A,TG_13,1.0
1322,OK,"L'intensità è media, con note fruttate all'apertura.","Intensità media, all'apertura anche fruttato","Intensità media, all'apertura anche fruttato",2018,C0A,TG_19,1.0
1323,OK,"Il profumo è intenso e caratteristico, con note di burro fuso, brodo vegetale e lieve puzza di tele bagnate.","intenso, caratteristico, burro fuso, brodo, vegetale secco, lieve puzza di tele bagnate","intenso, caratteristico, burro fuso, brodo, vegetaleetale secco, lieve puzza di tele bagnate",2018,C0A,TG_20,1.0
1324,OK,"Il profumo presenta note di grana, nocciola e tostatura.","grana, nocciola, tostatura...","grana, nocciola, tostatura...",2018,C0A,TG_24,1.0
1325,OK,Il profumo presenta una leggera nota propionica.,legg propionico;,legg propionico;,2018,C0A,TG_26,1.0
1326,OK,"Il profumo è tostato, con burro fuso, latte cotto, vegetale (fieno) e fruttato.","Tostato mburro fuso latte cotto, vegetale (fieno) e fruttato","Tostato mburro fuso latte cotto, vegetaleetale (fieno) e fruttato",2018,C0A,TG_35,1.0
1327,OK,"L'intensità è moderata, con note di latte UHT, burro sciolto e pane.","moderata l'intensità. Latte uht, burro sciolto. pane","moderata l'intensità. Latte uht, burro sciolto. pane",2018,C0D,TG_04,1.0
1328,OK,Il profumo presenta note di burro.,burro,burro,2018,C0D,TG_11,1.0
1329,OK,Il profumo presenta note di cavolfiore.,cavolfiore,cavolfiore,2018,C0D,TG_12,1.0
1330,OK,"I lattici cotti sono intensi, con una leggera nota di fermentato vegetale all'apertura.","Lattici cotti intensi, all'apertura anche un po' di fermentato vegetale","Lattici cotti intensi, all'apertura anche un po' di fermentato vegetaleetale",2018,C0D,TG_19,1.0
1331,OK,"Il profumo è piatto, con note lattiche di burro fuso, brodo e lievi note animali, non del tutto pulito.","piatto, note lattiche presenti di burro fuso, brodo, lievi note animali, non del tutto pulito","piatto, note lattiche presenti di burro fuso, brodo, lievi note animali, non del tutto pulito",2018,C0D,TG_20,1.0
1332,OK,"Il profumo presenta note di latte, kiwi e nocciola.","latte, kiwi. nocciola","latte, kiwi. nocciola",2018,C0D,TG_24,1.0
1333,OK,Il profumo è intenso e privo di difetti.,intenso no difetti,intenso no difetti,2018,C0D,TG_26,1.0
1334,OK,"Il profumo è fruttato, con note di panna e burro fresco.",Fruttato panna e burro fresco,Fruttato panna e burro fresco,2018,C0D,TG_35,1.0
1335,OK,Il profumo presenta note di brodo vegetale.,brodo vegetale,brodo vegetaleetale,2018,C0E,Q_09,1.0
1336,FUORI_ATTRIBUTO,"Il commento esprime una percezione di intensità lieve e poca complessità, con riferimenti al latte.",intensità lieve. poca complessità. Latte e poco più,intensità lieve. poca complessità. Latte e poco più,2018,C0E,TG_04,1.0
1337,FUORI_ATTRIBUTO,Il commento indica una nota acida.,acido,acido,2018,C0E,TG_05,1.0
1338,OK,Il profumo presenta note di panna e burro.,panna&burro,panna&burro,2018,C0E,TG_11,1.0
1339,FUORI_ATTRIBUTO,"Il commento descrive un profumo debole e delicato, equilibrato.",debole e delicato. equilibrato,debole e delicato. equilibrato,2018,C0E,TG_13,1.0
1340,FUORI_ATTRIBUTO,"Il commento segnala una certa pungente all'apertura, seguita da un odore negativo di putrido.","all'apertura una cerrta pungenza, poi anche in 3 pezzi odore negativo, di putrido","all'apertura una cerrta pungenza, poi anche in 3 pezzi odore negativo, di putrido",2018,C0E,TG_19,1.0
1341,OK,"Il profumo presenta una nota pungente di latte e panna fermentata, con richiami a panna fresca e burro fresco.","nota pungente di latte e panna fermentata, panna fresca, burro fresco","nota pungente di latte e panna fermentata, panna fresca, burro fresco",2018,C0E,TG_20,1.0
1342,OK,"Il profumo è intenso, con note di grana e frutta matura.","intenso, da grana e frutta matura","intenso, da grana e frutta matura",2018,C0E,TG_24,1.0
1343,OK,"Il campione presenta una fermentazione leggera, con note di crosta di formaggio e panna acida.","fermentazione leggera, crosta di formaggio e panna acida","fermentazione leggera, crosta di formaggio e panna acida",2018,C0E,TG_35,1.0
1344,FUORI_ATTRIBUTO,Il commento esprime una percezione molto leggera.,molto leggero,molto leggero,2018,C0H,Q_09,1.0
1345,OK,"Il profumo ha un'intensità medio-moderata, con note lattee mature e un accenno vegetale leggero.","intensità medio-moderata. oltre a note lattee mature, c'è qualcosa di vegetale leggero","intensità medio-moderata. oltre a note lattee mature, c'è qualcosa di vegetaleetale leggero",2018,C0H,TG_04,1.0
1346,OK,Il profumo presenta note di latte crudo.,latte crudo,latte crudo,2018,C0H,TG_05,1.0
1347,OK,"Il campione ha note di crosta, con una leggera percezione di bruciato.","crosta, leggermente bruciato","crosta, leggermente bruciato",2018,C0H,TG_11,1.0
1348,ILLEGGIBILE,,solvente *___(,solvente *___(,2018,C0H,TG_12,1.0
1349,OK,"Il profumo presenta note leggere di fermentato, con un odore debole.",leggero fermentato. odore debole,leggero fermentato. odore debole,2018,C0H,TG_13,1.0
1350,OK,"Il profumo è intenso all'apertura, con note di panna e vegetale fresco, e un accenno floreale.","Intenso all'apertura, panna e anche vegetale fresco, floreale","Intenso all'apertura, panna e anche vegetaleetale fresco, floreale",2018,C0H,TG_19,1.0
1351,OK,"Il profumo presenta note di panna e burro fresco, con richiami a frutta tropicale e frutta fermentata, risultando poco caratteristico.","panna e burro fresco, ma frutta tropicale, frutta fermentata, poco caratteristico","panna e burro fresco, ma frutta tropicale, frutta fermentata, poco caratteristico",2018,C0H,TG_20,1.0
1352,OK,"Il profumo presenta note di latte e panna, con un accenno di tostato.","latte, panna ma tostato...","latte, panna ma tostato...",2018,C0H,TG_24,1.0
1353,FUORI_ATTRIBUTO,"Il commento descrive note di pane tostato, brodo, panna e burro, con un fruttato molto leggero.","pane tostato brodo, panne e burro, fruttato molto leggero","pane tostato brodo, panne e burro, fruttato molto leggero",2018,C0H,TG_35,1.0
1354,FUORI_ATTRIBUTO,Il commento menziona panna e latte acido.,panna latte acido,panna latte acido,2018,C0M,Q_09,1.0
1355,OK,"Il campione mostra una buona intensità, con sentori di burro, latte cotto e crosta.","buona intensità. Burro, latte cotto, panna. crosta","buona intensità. Burro, latte cotto, panna. crosta",2018,C0M,TG_04,1.0
1356,FUORI_ATTRIBUTO,animale stalla,stalla,stalla,2018,C0M,TG_05,1.0
1357,OK,Panna e un leggero brodo vegetale.,panna e un leggero brodo,panna e un leggero brodo,2018,C0M,TG_11,1.0
1358,FUORI_ATTRIBUTO,brodo vegetale: cavolfiore.,cavolfiore;,cavolfiore;,2018,C0M,TG_12,1.0
1359,OK,"Intensità molto lieve, all'apertura presenta note di erba tagliata.","Intensità molto lieve, all'apertura anche erba tagliata","Intensità molto lieve, all'apertura anche erba tagliata",2018,C0M,TG_19,1.0
1360,OK,"Abbastanza intenso, con note di formaggio nostrano, lievemente ossidato e burro cotto.","abbastanza intenso, note di formaggio nostrano, lievemente ossidato, burro cotto","abbastanza intenso, note di formaggio nostrano, lievemente ossidato, burro cotto",2018,C0M,TG_20,1.0
1361,OK,"Fieno, yogurt e tostatura.","fieno, yogurth e tostatura","fieno, yogurth e tostatura",2018,C0M,TG_24,1.0
1362,OK,"Burro fuso, latte cotto, fruttato, tostato e verdure cotte.","burro mfuso latte cotto fruttato, tostato e verdure cotte","burro mfuso latte cotto fruttato, tostato e verdure cotte",2018,C0M,TG_35,1.0
1363,OK,"Intensità moderata, con sentori di latte, cotto e poco cuoio.",intensità moderata. latte. sentore cotto. poco cuoio,intensità moderata. latte. sentore cotto. poco cuoio,2018,C0Q,TG_04,1.0
1364,FUORI_ATTRIBUTO,altro formaggio: formaggio cotto.,formaggio cotto,formaggio cotto,2018,C0Q,TG_11,1.0
1365,OK,"Il campione presenta note di burro fuso e latte cotto, risultando buono nel complesso.","burro fuso, latte cotto. buono","burro fuso, latte cotto. buono",2018,C0Q,TG_13,1.0
1366,OK,"Profumo caratteristico, con media intensità.","Profumo caratteristico, media intensità","Profumo caratteristico, media intensità",2018,C0Q,TG_19,1.0
1367,FUORI_ATTRIBUTO,"Poco caratteristico, con note di frutta fermentata e acqua stagnante.","poco caratteristico, frutta fermentata, acqua stagnante","poco caratteristico, frutta fermentata, acqua stagnante",2018,C0Q,TG_20,1.0
1368,OK,"Frutta matura, fieno e animale stalla, con note di grana.","frutta matura, fieno-stalla, grana","frutta matura, fieno-stalla, grana",2018,C0Q,TG_24,1.0
1369,OK,"Nota di latte acido prevalente, seguita da panna e burro fresco, fruttato e vegetale cotto.","nota di latte acido prevalente, segue la panna e il burro fresco, fruttato e vegetale cotto","nota di latte acido prevalente, segue la panna e il burro fresco, fruttato e vegetaleetale cotto",2018,C0Q,TG_35,1.0
1370,ILLEGGIBILE,,vegetale fieno?,vegetaleetale fieno?,2018,C0A,Q_09,1.0
1371,OK,"Oltre alla panna, anche note di vegetale lesso.","oltre alla panna, anche del vegetale lesso","oltre alla panna, anche del vegetaleetale lesso",2018,C0A,TG_14,1.0
1372,OK,"Non molto intenso ma abbastanza caratteristico, poco complesso, con note di lattico cotto prevalenti.","non molto intenso ma abbastanza caratteristico, poco complesso, note di lattico cotto prevalenti","non molto intenso ma abbastanza caratteristico, poco complesso, note di lattico cotto prevalenti",2018,C0A,TG_19,1.0
1373,OK,Poco intenso ma positivo.,poco intenso ma positivo,poco intenso ma positivo,2018,C0A,TG_20,1.0
1374,OK,Leggermente crosta.,legg crosta,legg crosta,2018,C0B,TG_11,1.0
1375,OK,"Note vegetali lesse, con cipolla passata e latte cotto.","note vegetali lesse, cipolla passata, latte cotto","note vegetaleetali lesse, cipolla passata, latte cotto",2018,C0B,TG_14,1.0
1376,FUORI_ATTRIBUTO,Il campione presenta una nota lattica di burro fuso evidente e sentori di fieno.,"poco intenso, nota lattica di burro fuso evidente, fieno","poco intenso, nota lattica di burro fuso evidente, fieno",2018,C0B,TG_19,1.0
1377,OK,Il profumo è delicato e poco percettibile.,delicato e poco percettibile,delicato e poco percettibile,2018,C0C,TG_13,1.0
1378,FUORI_ATTRIBUTO,Il campione ha un profumo poco intenso con note di caramella mou e formaggio nostrano.,"poco intenso, caramella mou, note di formaggio nostrano","poco intenso, caramella mou, note di formaggio nostrano",2018,C0C,TG_19,1.0
1379,OK,Il profumo presenta note fruttate di mela.,fruttato mela,fruttato mela,2018,C0G,TG_11,1.0
1380,FUORI_ATTRIBUTO,Il campione emana un odore leggero di stantio.,odore leggero di stantio,odore leggero di stantio,2018,C0G,TG_13,1.0
1381,FUORI_ATTRIBUTO,"Il profumo è caratterizzato da note di marcio, putrido, fermentato e marcito.","marcio, putrido, fermentato e marcito","marcio, putrido, fermentato e marcito",2018,C0G,TG_14,1.0
1382,FUORI_ATTRIBUTO,"Il campione presenta una nota di sedano, brodo vegetale e latte caramellato.","nota di sedano, brodo vegetale, latte caramellato","nota di sedano, brodo vegetaleetale, latte caramellato",2018,C0G,TG_19,1.0
