id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
1306,OK,"Il Grana Trentino DOP presenta una sapidità marcata, conferendo un sapore salato ben definito.",salato,salato,2018,C0Q,TG_12
1307,OK,Il sapore del Grana Trentino DOP presenta una leggera acidità che contribuisce all'equilibrio gustativo.,legg acido,legg acido,2018,C0Q,TG_13
1308,OK,"Il sapore del Grana Trentino DOP è caratterizzato da un umami e una sapidità accentuati, con una punta di acidità che arricchisce l'esperienza gustativa.","umami e salato accentuati, con una punta di acido","umami e salato accentuati, con una punta di acido",2018,C0Q,TG_14
1309,OK,"Il sapore del Grana Trentino DOP si presenta con una dolcezza media, sapidità medio alta, umami medio e piccantezza media, risultando abbastanza equilibrato.","dolcezza media, sapidit' medio alta, umami medio, piccantezza media, abbastanza equilibrato, forse un po sapido","dolcezza media, sapidit' medio alta, umami medio, piccantecantezza media, abbastanza equilibratorato, forse un po sapido",2018,C0Q,TG_20
1310,OK,"Il formaggio ha un sapore salato, che si esprime in modo netto e deciso.",salato,salato,2018,C0Q,TG_26
1311,OK,"Il sapore del Grana Trentino DOP mostra una nota acida iniziale che segue il salato e il dolce, contribuendo a un profilo gustativo complesso.","nota acida iniziale segue il salato, e il dolce","nota acida iniziale segue il salato, e il dolce",2018,C0Q,TG_35
1312,OK,"Il sapore del Grana Trentino DOP è piccante, ma non persiste a lungo, risultando in un'esperienza gustativa leggera.",piccante non persistente,piccantecante non persistente,2018,C0R,TG_04
1313,OK,"Il sapore del Grana Trentino DOP è poco salato e abbastanza neutro, con una mancanza di pienezza.","poco salato, abbastanza neutro","poco salato, abbastanza neutro",2018,C0R,TG_11
1314,OK,"Il Grana Trentino DOP si distingue per un sapore equilibrato, con una dolcezza e una sapidità ben bilanciate.",equilibrato,equilibratorato,2018,C0R,TG_13
1315,OK,"Il sapore del Grana Trentino DOP è quasi insapore, risultando scarno e privo di carattere.",quasi insapore,quasi insapore,2018,C0R,TG_14
1316,OK,"Il sapore del Grana Trentino DOP presenta una dolcezza media, sapidità media, umami medio alto e piccantezza medio bassa, risultando equilibrato.","dolce medio, sapidit' media, umami medio alto, piccantezza medio bassa, equilibrato","dolce medio, sapidit' media, umami medio alto, piccantecantezza medio bassa, equilibratorato",2018,C0R,TG_20
1317,OK,Leggermente sbilanciato sul salato.,legg sbilanciato il salato,legg sbilanciato il salato,2018,C0R,TG_26
1318,OK,"Il sapore del Grana Trentino DOP è equilibrato, ma poco persistente, con una leggera mancanza di intensità.",escuilibrato poco persistente,escuilibrato poco persistente,2018,C0R,TG_35
1319,OK,"Il sapore del Grana Trentino DOP presenta un'acidità di intensità medio alta, contribuendo a un profilo gustativo interessante.",acido intensità medio alta,acido intensità medio alta,2018,C0A,Q_02
1320,OK,Il sapore del Grana Trentino DOP mostra una leggera acidità che arricchisce l'esperienza gustativa.,leg acido,leg acido,2018,C0A,Q_09
1321,OK,"Acido, amaro leggero e non dolce.",Acido. Amaro leggero. non dolce.,Acido. Amaro leggero. non dolce.,2018,C0A,TG_04
1322,OK,Insapore.,insapore,insapore,2018,C0A,TG_13
1323,OK,Salato e umami.,"salato, umami","salato, umami",2018,C0A,TG_19
1324,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una dolcezza medio alta e una sapidità medio alta, accompagnata da una leggera piccantezza e un umami marcato, con un lieve retrogusto amaro.","dolcezza medio alta, sapidit' medio alta, poco piccante, umami marcato, non molto equilibrato, forse lieve retrogusto amaro","dolcezza medio alta, sapidit' medio alta, poco piccantecante, umami marcato, non molto equilibratorato, forse lieve retrogusto amaro",2018,C0A,TG_20
1325,OK,"La sapidità del Grana Trentino DOP è persistente ma non elevata, contribuendo a un equilibrio gustativo.",sapidità pesistente ma non elevata,sapidità pesistente ma non elevata,2018,C0A,TG_35
1326,OK,Leggermente salato.,leg salato,leg salato,2018,C0C,Q_09
1327,OK,"Il sapore è scarno e poco salato, il che fa emergere una dolcezza delicata.","scarno. addirittura poco salato, fa emergere dolcezza","scarno. addirittura poco salato, fa emergere dolcezza",2018,C0C,TG_04
1328,OK,Il formaggio presenta una leggera acidità e un accenno di umami.,leggermente acido;leggermente umami,leggermente acido;leggermente umami,2018,C0C,TG_05
1329,OK,"Intenso, ma non del tutto positivo.","intenso, ma non del tutto positivo","intenso, ma non del tutto positivo",2018,C0C,TG_19
1330,OK,"Il sapore è caratterizzato da una lieve acidità, un umami eccessivo, una piccantezza evidente e un equilibrio non del tutto soddisfacente.","lieve acidit', umami eccessivo, poco equilibrato, piccante evidente","lieve acidit', umami eccessivo, poco equilibratorato, piccantecante evidente",2018,C0C,TG_20
1331,OK,"La nota acida iniziale è presente, ma nel complesso il sapore risulta abbastanza equilibrato.","nota acida iniziale, nel complesso abbastanza equilibrato","nota acida iniziale, nel complesso abbastanza equilibratorato",2018,C0C,TG_35
1332,OK,Il formaggio ha un'intensità piccante alta e un amaro di intensità elevata.,piccante intenistà alta;amaro intesità alta,piccantecante intenistà alta;amaro intesità alta,2018,C0E,Q_02
1333,OK,Il sapore presenta un amaro e una piccantezza acre che si avvertono in gola.,amaro e piccante acre in gola,amaro e piccantecante acre in gola,2018,C0E,Q_09
1334,OK,"Il sapore è salato e amaro, con una dolcezza assente e poco umami.","salato. Amaro. non dolce, poco umami","salato. Amaro. non dolce, poco umami",2018,C0E,TG_04
1335,OK,Acido e amaro.,acido;amaro,acido;amaro,2018,C0E,TG_05
1336,OK,Si avverte una punta di piccantezza e salato nel sapore.,punta di piccante e salato,punta di piccantecante e salato,2018,C0E,TG_13
1337,OK,Il sapore presenta umami con un finale amaro.,"umami, amaro finale","umami, amaro finale",2018,C0E,TG_19
1338,OK,"Presenza di acidità, quasi rinfrescante, difettoso.","presenza di acidit', quasi rinfrescante, difettoso","presenza di acidit', quasi rinfrescante, difettoso",2018,C0E,TG_20
1339,OK,"Il sapore è principalmente acido, seguito da salato e piccante, con una nota dolce quasi assente.","pricipalmente acido, segue il salato e piccante, la nota dolce è quasi assente","pricipalmente acido, segue il salato e piccantecante, la nota dolce è quasi assente",2018,C0E,TG_35
1340,OK,La piccantezza ha un'intensità medio bassa.,piccante intensità medio bassa,piccantecante intensità medio bassa,2018,C0L,Q_02
1341,OK,"Salato, umami e leggermente amaro.",salato umami leg amaro,salato umami leg amaro,2018,C0L,Q_09
1342,OK,"Il sapore presenta una nota amara e piccante, con una dolcezza assente e una leggera acidità.",amaro e piccante. non dolce. poco acido,amaro e piccantecante. non dolce. poco acido,2018,C0L,TG_04
1343,OK,Il sapore è leggermente acido.,leggermente acido,leggermente acido,2018,C0L,TG_05
1344,OK,"Il sapore è leggermente piccante e salato, con una sensazione di bruciore sulla lingua.",leggermente piccante e salato. brucia la lingua,leggermente piccantecante e salato. brucia la lingua,2018,C0L,TG_13
1345,OK,"Il sapore è caratterizzato da umami, con un leggero amaro finale.","umami, leggero amaro finale","umami, leggero amaro finale",2018,C0L,TG_19
1346,OK,"La sapidità è medio bassa, la dolcezza è media, l'umami è medio basso e la piccantezza è bassa, risultando abbastanza equilibrato.","sapidit' medio bassa, dolcezza media, umami medio basso, piccantezza bassa, abbastanza equilibrato","sapidit' medio bassa, dolcezza media, umami medio basso, piccantecantezza bassa, abbastanza equilibratorato",2018,C0L,TG_20
1347,OK,"Una nota amara iniziale persiste, seguita da un leggero piccante e una dolcezza.",nota amara iniziale persistenate segue un leggero piccate e la docezza,nota amara iniziale persistenate segue un leggero piccantecate e la docezza,2018,C0L,TG_35
1348,OK,Il sapore è equilibrato con una dolcezza di alta intensità.,equilibrato con dolce intensità alta,equilibratorato con dolce intensità alta,2018,C0M,Q_02
1349,OK,Il sapore è salato e amaro.,salato e amaro,salato e amaro,2018,C0M,Q_09
1350,OK,"Il sapore è amaro, mentre gli altri attributi sono presenti e tutto risulta equilibrato.",amaro. il resto presente e tutto equilibrato,amaro. il resto presente e tutto equilibratorato,2018,C0M,TG_04
1351,OK,Il sapore è salato e leggermente piccante.,salato e leggermente piccante,salato e leggermente piccantecante,2018,C0M,TG_13
1352,OK,"Il sapore è salato, con una leggera acidità e una punta di amaro finale.","salato, anche un po' acido, punta di amaro finale","salato, anche un po' acido, punta di amaro finale",2018,C0M,TG_19
1353,OK,"Il formaggio presenta un sapore equilibrato, con una dolcezza leggera che si armonizza con la sapidità.",equilibrato,equilibratorato,2018,C0M,TG_20
1354,OK,"Il sapore è equilibrato, con una nota finale leggermente amarognola.","ecquilibrato, con una nota finale leggermente amarognola","equilibrato, con una nota finale leggermente amarognola",2018,C0M,TG_35
1355,OK,Il sapore ha una piccantezza di intensità medio bassa.,piccante intensità medio bassa,piccantecante intensità medio bassa,2018,C0N,Q_02
1356,OK,"Il sapore è piccante, ma non persiste, risultando pieno.","piccantino, non persiste. pieno","piccantecantino, non persiste. pieno",2018,C0N,TG_04
1357,OK,Dolce.,dolce;,dolce;,2018,C0N,TG_05
1358,OK,"Il sapore è equilibrato, ma non piccante.","equilibrato, non piccante","equilibratorato, non piccantecante",2018,C0N,TG_13
1359,OK,Un po' salato.,"un po' salato,","un po' salato,",2018,C0N,TG_19
1360,OK,"La dolcezza è medio alta, la sapidità è media, l'umami è medio e la piccantezza è media, risultando abbastanza equilibrato.","dolcezza medio alta, sapidit' media, umami medio, piccantezza media, abbastanza equilibrato","dolcezza medio alta, sapidit' media, umami medio, piccantecantezza media, abbastanza equilibratorato",2018,C0N,TG_20
1361,OK,"Il sapore presenta una sapidità prevalente seguita dalla dolcezza, risultando nel complesso abbastanza equilibrato.","sapidita prevalente seguita subito dalla docezza, nel complesso abbastanza ecquilibrato","sapidita prevalente seguita subito dalla docezza, nel complesso abbastanza equilibrato",2018,C0N,TG_35
1362,OK,Piccante leggero e acido moderato.,piccante leggero;acido moderato,piccantecante leggero;acido moderato,2018,C0A,Q_02
1363,OK,Il formaggio ha un sapore salato.,leg salato,leg salato,2018,C0A,Q_09
1364,OK,"Il Grana Trentino DOP ha un profilo gustativo salato, che ne caratterizza il sapore in modo deciso.",salato,salato,2018,C0A,TG_04
1365,OK,Il formaggio è leggermente acido e presenta note di umami.,leggermente acido;umami,leggermente acido;umami,2018,C0A,TG_05
1366,OK,Il sapore si presenta leggermente salato e con una nota dolce.,leggermente salato e dolce,leggermente salato e dolce,2018,C0A,TG_11
1367,OK,L'equilibrio dei sapori non è tipico del grana.,equilibrio di sapori non tipico del grana,equilibratorio di sapori non tipiccanteo del grana,2018,C0A,TG_13
1368,OK,Il sapore presenta una componente umami leggermente intensa.,umami leggermente intenso,umami leggermente intenso,2018,C0A,TG_14
1369,OK,Il sapore del Grana Trentino DOP è caratterizzato da una sapidità marcata e note umami.,"salato, umami","salato, umami",2018,C0A,TG_19
1370,OK,"Il sapore del Grana Trentino DOP è equilibrato, con note dolciastre e sapide ben amalgamate.","equilibrato, con note dolciastre e sapide ben amalgamate","equilibratorato, con note dolciastre e sapide ben amalgamate",2018,C0A,TG_24
1371,OK,Il formaggio è molto salato.,salatissimo,salatissimo,2018,C0A,TG_26
1372,OK,Il sapore è fortemente piccante.,piccante forte,piccantecante forte,2018,C0C,Q_02
1373,OK,"Il sapore del Grana Trentino DOP presenta una leggera amarezza e una piccantezza tollerabile, risultando pieno.","amaro. pungente sulla lingua, tollerabile. non nettamente dolce, ma pieno","amaro. pungente sulla lingua, tollerabile. non nettamente dolce, ma pieno",2018,C0C,TG_04
1374,OK,Il formaggio è dolce e ha un sapore di vecchio.,dolce e sa di vecchio,dolce e sa di vecchio,2018,C0C,TG_11
1375,OK,"Il sapore del Grana Trentino DOP è salato, con una leggera piccantezza.","salato, leggermente piccante","salato, leggermente piccantecante",2018,C0C,TG_13
1376,OK,Il sapore del Grana Trentino DOP è caratterizzato da un umami intenso e una leggera punta piccante.,umami intenso e leggera punta piccante,umami intenso e leggera punta piccantecante,2018,C0C,TG_14
1377,OK,Il sapore del Grana Trentino DOP è un po' salato e leggermente piccante alla fine.,"un po' salato e leggermente piccante alla fine, ma non esagerati","un po' salato e leggermente piccantecante alla fine, ma non esagerati",2018,C0C,TG_19
1378,OK,"Il sapore è equilibrato, ma con poco sale.","equilibrato ma con poco sale!!! ""Sciapotto""","equilibratorato ma con poco sale!!! ""sciapo""",2018,C0C,TG_24
1379,OK,Il formaggio è piccante e amaro.,piccante e amaro,piccantecante e amaro,2018,C0C,TG_26
1380,OK,"Il sapore del Grana Trentino DOP è equilibrato, con una piccantezza moderata.",gusti equilibrati;piccante moderato,gusti equilibratorati;piccantecante moderato,2018,C0G,Q_02
1381,OK,Il sapore è amaro e non dolce.,Amaro. non dolce,Amaro. non dolce,2018,C0G,TG_04
1382,OK,Il formaggio è acido e amaro.,acido;amaro,acido;amaro,2018,C0G,TG_05
1383,OK,Il sapore è salato e amaro.,salato e amaro,salato e amaro,2018,C0G,TG_11
1384,OK,"Il formaggio si presenta con una sapidità marcata, conferendo un sapore salato ben definito.",salato,salato,2018,C0G,TG_13
1385,OK,È molto salato con una punta di amaro.,molto salato con punta di amaro,molto salato con punta di amaro,2018,C0G,TG_14
1386,OK,"Il Grana Trentino DOP si presenta con una sapidità bilanciata, accompagnata da una leggera piccantezza che non risulta sgradevole.","un po' salato e lievemente piccante, ma non sgradevoli","un po' salato e lievemente piccantecante, ma non sgradevoli",2018,C0G,TG_19
1387,OK,"Il sapore è sapido e presenta note di umami, rendendolo complesso e piacevole.",sapido e umami,sapido e umami,2018,C0G,TG_24
1388,OK,"Inizialmente è molto buono, ma alla fine risulta molto salato.",inizialmente molto buono ma alla fine  molto salato,inizialmente molto buono ma alla fine  molto salato,2018,C0G,TG_26
1389,OK,Il sapore è fortemente piccante.,piccante forte,piccantecante forte,2018,C0H,Q_02
1390,OK,"Il Grana Trentino DOP ha un sapore salato, che si esprime in modo netto e deciso.",salato,salato,2018,C0H,Q_09
1391,OK,È piccantino e non dolce.,piccantino. non dolce,piccantecantino. non dolce,2018,C0H,TG_04
1392,OK,"Il formaggio è acido, amaro e piccante.",acido;amaro;piccante,acido;amaro;piccantecante,2018,C0H,TG_05
1393,OK,Il sapore è amaro.,amaro,amaro,2018,C0H,TG_11
1394,OK,"È leggermente acido e piccante, con un sapore salato.",legg acido e piccante. salato,legg acido e piccantecante. salato,2018,C0H,TG_13
1395,OK,Il formaggio è amaro e piccante.,amara e piccante,amara e piccantecante,2018,C0H,TG_14
1396,OK,"Il Grana Trentino DOP presenta un sapore sapido, con note piccanti e un accenno di umami, rendendolo complesso.","salato, piccante, umami","salato, piccantecante, umami",2018,C0H,TG_19
1397,OK,C'è un'eccessiva sapidità.,sapidità eccessiva,sapidità eccessiva,2018,C0H,TG_24
1398,OK,Pizzica troppo.,pizzica troppo,pizzica troppo,2018,C0H,TG_26
1399,OK,"I gusti sono equilibrati, con una dolcezza forte che si integra armoniosamente con le altre note.",gusti equilibrati con dolce forte,gusti equilibratorati con dolce forte,2018,C0M,Q_02
1400,OK,"Nessuna nota prevalente, poco umami o nulla.",nessuna nota prevalente. poco umami o nulla,nessuna nota prevalente. poco umami o nulla,2018,C0M,TG_04
1401,OK,Acido e amaro.,acido;amaro;,acido;amaro;,2018,C0M,TG_05
1402,OK,"Il sapore del Grana Trentino DOP presenta una leggera nota di tostato, con un retrogusto che ricorda il formaggio vecchio.","crosta, sa di vecchio","crosta, sa di vecchio",2018,C0M,TG_11
1403,OK,Il Grana Trentino DOP si distingue per una sapidità marcata e una leggera piccantezza.,salato e leggermente piccante,salato e leggermente piccantecante,2018,C0M,TG_13
1404,OK,"Il sapore è molto salato, con una tendenza acida che si fa sentire.",moltoo salato e con tendenza acida,moltoo salato e con tendenza acida,2018,C0M,TG_14
1405,OK,"Il sapore si presenta equilibrato, con note dolciastre piacevoli.",bello equilibrato e anche note dolciastre piacevoli,bello equilibratorato e anche note dolciastre piacevoli,2018,C0M,TG_24
1406,OK,"Il formaggio ha un sapore salato, che si esprime in modo netto e deciso.",salato,salato,2018,C0M,TG_26
1407,OK,"Il Grana Trentino DOP ha un sapore dolce forte, con una sapidità moderata e una piccantezza intensa.",dolce forte;salato moderato;piccante forte,dolce forte;salato moderato;piccantecante forte,2018,C0N,Q_02
1408,OK,Amaro.,amaro,amaro,2018,C0N,Q_09
1409,OK,"Il Grana Trentino DOP è appena salato, con una leggera nota amara percepibile.","Appena un po' salato, ma nella norma. Amaro percepibile","Appena un po' salato, ma nella norma. Amaro percepibile",2018,C0N,TG_04
1410,OK,Umami.,umami,umami,2018,C0N,TG_05
1411,OK,Neutro.,neutro,neutro,2018,C0N,TG_11
1412,OK,"Il sapore è equilibrato, non troppo salato e non piccante, con una punta di umami.",equilibrato. non troppo salato. non piccante. punta di umami,equilibratorato. non troppo salato. non piccantecante. punta di umami,2018,C0N,TG_13
1413,OK,"Il sapore è acido, salato e umami, abbastanza equilibrato, con una leggera nota amara in coda.","acido, salato e umami abbastanza equilibrati, non piccante , solo una leggerissima nota amara in coda","acido, salato e umami abbastanza equilibratorati, non piccantecante , solo una leggerissima nota amara in coda",2018,C0N,TG_14
1414,OK,Il Grana Trentino DOP è salato e presenta una piccantezza marcata.,salato  e piccante,salato  e piccantecante,2018,C0N,TG_19
1415,OK,"Il sapore è abbastanza equilibrato, con un finale leggermente sapido.","abbastanza equilibrato, con finale leggermente sapido...","abbastanza equilibratorato, con finale leggermente sapido...",2018,C0N,TG_24
1416,OK,"Il sapore è leggermente amaro, salato e abbastanza equilibrato.",legg amaro salato abb equlibrato,legg amaro salato abb equlibrato,2018,C0N,TG_26
1417,OK,Il Grana Trentino DOP ha una leggera piccantezza.,leggero piccante,leggero piccantecante,2018,C0A,Q_09
1418,OK,"Il gusto è pieno, con una marcata salinità.","il gusto è pieno, ma Salato","il gusto è pieno, ma Salato",2018,C0A,TG_04
1419,OK,Il Grana Trentino DOP presenta una piccantezza evidente.,ddpiccante,piccantecante,2018,C0A,TG_05
1420,OK,Il sapore è leggermente acidulo.,leggermente acidulo,leggermente acidulo,2018,C0A,TG_11
1421,OK,"Il sapore del Grana Trentino DOP si presenta salato, con una leggera piccantezza.",salato e legg piccante,salato e legg piccantecante,2018,C0A,TG_12
1422,OK,"Il formaggio mostra una leggera piccantezza, accompagnata da una sensazione bruciante.","leggermente piccante, bruciante","leggermente piccantecante, bruciante",2018,C0A,TG_13
1423,OK,"La piccantezza è lieve e non spiacevole, con una sapidità quasi poco salata.","piccantezza lieve e non spiacevole, quasi poco salato","piccantecantezza lieve e non spiacevole, quasi poco salato",2018,C0A,TG_19
1424,OK,"Il sapore si caratterizza per una dolcezza marcata, sapidità contenuta e una leggera piccantezza, risultando abbastanza equilibrato.","dolcezza marcata, sapidit' contenuta, poco piccante, poco umami, abbastanza equilibrato","dolcezza marcata, sapidit' contenuta, poco piccantecante, poco umami, abbastanza equilibratorato",2018,C0A,TG_20
1425,OK,"Il formaggio è leggermente saporito e piccante, risultando armonico nel complesso.",leggermente saporito e piccante.... nel complesso armonico però,leggermente saporito e piccantecante.... nel complesso armonico però,2018,C0A,TG_24
1426,OK,"Il sapore risulta sbilanciato, con una nota salata e una leggera amarezza.",sbilanciato il salato legg amaro,sbilanciato il salato legg amaro,2018,C0A,TG_26
1427,OK,"Si percepisce un'iniziale nota acida e piccante, con una pungenza nel complesso abbastanza equilibrata.",iniziale nota acida e piccante (pungenza) nel complesso abbastanza equilibrato,iniziale nota acida e piccantecante (pungenza) nel complesso abbastanza equilibratorato,2018,C0A,TG_35
1428,OK,"Il Grana Trentino DOP presenta una sapidità marcata, conferendo un sapore salato ben definito.",salato,salato,2018,C0D,Q_09
1429,OK,La piccantezza è presente e anche persistente.,"piccante, anche persistente","piccantecante, anche persistente",2018,C0D,TG_04
1430,OK,"Il formaggio è leggermente piccante, acido e amaro.",ddleggermente piccante;acido;amaro,ddleggermente piccantecante;acido;amaro,2018,C0D,TG_05
1431,OK,"Si percepisce una leggera amarezza, con una sapidità contenuta.","leggermente amaro, poco salato","leggermente amaro, poco salato",2018,C0D,TG_11
1432,OK,Il sapore è leggermente salato.,legg salato,legg salato,2018,C0D,TG_12
1433,OK,"Il formaggio è salato, con una leggera piccantezza e una nota acida.","salato, leggermente piccante, forse un po acido","salato, leggermente piccantecante, forse un po acido",2018,C0D,TG_13
1434,OK,Il sapore è lievemente piccante.,Lievemente piccante,Lievemente piccantecante,2018,C0D,TG_19
1435,OK,"Il formaggio presenta una dolcezza sapida con umami poco marcato e una piccantezza evidente sul finale, risultando poco bilanciato.","dolce sapido con umami poco marcato e piccantezza evidente sul finale, poco bilanciato","dolce sapido con umami poco marcato e piccantecantezza evidente sul finale, poco bilanciato",2018,C0D,TG_20
1436,OK,"Il sapore è neutro, con una sapidità prevalente.",neutro con sapidità anche prevalente,neutro con sapidità anche prevalente,2018,C0D,TG_24
1437,OK,Il sapore è acido.,acido,acido,2018,C0D,TG_26
1438,OK,Prevale la pungenza e la sapidità.,prevale la pungenza e la sapidità,prevale la pungenza e la sapidità,2018,C0D,TG_35
1439,OK,Il formaggio presenta una nota amara.,amaro,amaro,2018,C0E,Q_09
1440,OK,"Si percepisce dell'amaro, con una piccantezza leggerissima, assente dolcezza e poco umami, risultando scarno.",c'è dell'amaro. piccante leggerissimo. non dolce. poco umami o nulla. scarno,c'è dell'amaro. piccantecante leggerissimo. non dolce. poco umami o nulla. scarno,2018,C0E,TG_04
1441,ILLEGGIBILE,,leggermente acidoe amaro;leggermente piccante;dddddddd,leggermente acidoe amaro;leggermente piccantecante;dddddddd,2018,C0E,TG_05
1442,OK,"Il sapore manca di sale, si percepisce il dolce.","manca di sale,  si percepisce il dolce","manca di sale,  si percepisce il dolce",2018,C0E,TG_11
1443,OK,"Il Grana Trentino DOP presenta una leggera salinità, che contribuisce a un profilo gustativo equilibrato e gradevole.",legg salato,legg salato,2018,C0E,TG_12
1444,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una dolcezza evidente, accompagnata da una leggera sapidità.","dolce, un po salato","dolce, un po salato",2018,C0E,TG_13
1445,OK,Il sapore del Grana Trentino DOP risulta poco sapido e poco intenso.,"quasi poco sapido, poco intenso","quasi poco sapido, poco intenso",2018,C0E,TG_19
1446,OK,"Il sapore è dolce e sapido, con una lieve acidità e una piccantezza evidente nel finale.","dolce sapido, poco salato, con lieve acidit', umami medio/basso e piccantezza evidente nel finale","dolce sapido, poco salato, con lieve acidit', umami medio/basso e piccantecantezza evidente nel finale",2018,C0E,TG_20
1447,OK,"Il sapore è equilibrato con buona sapidità, ma non eccessiva.",equuilibrato con buona sapidità ma noon eccessiva,equuilibrato con buona sapidità ma noon eccessiva,2018,C0E,TG_24
1448,OK,Il sapore è caratterizzato da una dolcezza marcata.,dolce,dolce,2018,C0E,TG_26
1449,OK,"Il sapore presenta una dolcezza iniziale, con assenza di piccantezza.",dolcezza iniziale assenza del picante,dolcezza iniziale assenza del piccanteante,2018,C0E,TG_35
1450,OK,Il sapore è leggermente amaro.,leggero amaro,leggero amaro,2018,C0H,Q_09
1451,OK,"Il sapore è caratterizzato da amarezza e piccantezza percepibili, ma non persistenti, con assenza di dolcezza e una nota acida.","Amamro e piccante percepibili, non persistenti. non dolce. acido","Amamro e piccantecante percepibili, non persistenti. non dolce. acido",2018,C0H,TG_04
1452,OK,"Il sapore è dolce, ma manca completamente di sapidità.","dolce, manca completamente di sale","dolce, manca completamente di sale",2018,C0H,TG_11
1453,OK,"Il sapore è dolce e poco salato, con assenza di piccantezza.","dolce, poco salato. non piccante","dolce, poco salato. non piccantecante",2018,C0H,TG_13
1454,OK,Il sapore è equilibrato e abbastanza intenso.,equilibrato e abbastanza intenso,equilibratorato e abbastanza intenso,2018,C0H,TG_19
1455,OK,"Il sapore è dolce e sapido, con buon umami e piccantezza media, risultando equilibrato.","dolce sapido con buon umami, piccantezza media, equilibrato","dolce sapido con buon umami, piccantecantezza media, equilibratorato",2018,C0H,TG_20
1456,OK,"Il sapore è equilibrato con note dolciastre, peccato per il finale amarognolo.",equilibrato con note anche dolciastre. Peccato per finale amrognolo,equilibratorato con note anche dolciastre. Peccato per finale amrognolo,2018,C0H,TG_24
1457,OK,"Il sapore è leggermente amaro, ma molto dolce e ben equilibrato.",legg amaro per il resto molto dolce e ben equilibrato,legg amaro per il resto molto dolce e ben equilibratorato,2018,C0H,TG_26
1458,CONFORME,"Il Grana Trentino DOP si distingue per un sapore equilibrato, senza eccessi di dolcezza o piccantezza.",ecqulibrato,ecqulibrato,2018,C0H,TG_35
1459,OK,"Il sapore è pieno, con tutti i descrittori presenti, senza che nulla sovrasti, ma non dolce.",Pieno. tutti  idescrittori presenti. Niente sovrasta. non dolce,Pieno. tutti  idescrittori presenti. Niente sovrasta. non dolce,2018,C0M,TG_04
1460,ILLEGGIBILE,,amaro;acido;,amaro;acido;,2018,C0M,TG_05
1461,OK,Il Grana Trentino DOP presenta una leggera piccantezza.,qualche punta piccante,qualche punta piccantecante,2018,C0M,TG_11
1462,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una piccantezza e una sapidità marcata, con una leggera acidità.","piccante e salato, acido","piccantecante e salato, acido",2018,C0M,TG_13
1463,OK,"Il sapore del Grana Trentino DOP è abbastanza equilibrato, con una buona armonia tra dolcezza e sapidità.",Abbastanza equilibrato,Abbastanza equilibratorato,2018,C0M,TG_19
1464,OK,"Il Grana Trentino DOP si distingue per un sapore equilibrato, con dolcezza, sapidità e una piccantezza contenuta.","abbastanza equilibrato, dolce sapido con umami medio basso e piccantezza contenuta","abbastanza equilibratorato, dolce sapido con umami medio basso e piccantecantezza contenuta",2018,C0M,TG_20
1465,OK,Il sapore del Grana Trentino DOP è molto amaro e presenta note di bruciato.,molto amaro e bruciato....,molto amaro e bruciato....,2018,C0M,TG_24
1466,OK,"Il Grana Trentino DOP si presenta con un equilibrio tra dolcezza e sapidità, risultando gradevole al palato.",abb equilibrato dolce,abb equilibratorato dolce,2018,C0M,TG_26
1467,OK,"La piccantezza è leggera, mentre il resto del sapore è equilibrato.",leggera piccantezza  e il resto è ecquilivrato,leggera piccantecantezza  e il resto è ecquilivrato,2018,C0M,TG_35
1468,OK,"Il Grana Trentino DOP ha un sapore acido, poco amaro, con un giusto livello di sale e una piccantezza evanescente, accompagnata da una dolcezza percepita.","Acido,  poco amaro, giusto sale. piccante evanescente. dolce percepito","Acido,  poco amaro, giusto sale. piccantecante evanescente. dolce percepito",2018,C0Q,TG_04
1469,OK,Amaro e umami.,amaro;umami;,amaro;umami;,2018,C0Q,TG_05
1470,OK,Sapore di latte e alla fine crosta.,latte e alla fine crosta,latte e alla fine crosta,2018,C0Q,TG_11
1471,OK,"Il Grana Trentino DOP presenta una dolcezza e una sapidità equilibrate, con note di umami.","dolce, poco salato. umami","dolce, poco salato. umami",2018,C0Q,TG_13
1472,OK,"Il sapore del Grana Trentino DOP è caratterizzato da dolcezza e sapidità equilibrate, con umami debole e piccantezza media.","dolcezza e sapidit' equilibrate, umami debole, piccantezza media, abbastanza equilibrato","dolcezza e sapidit' equilibratorate, umami debole, piccantecantezza media, abbastanza equilibratorato",2018,C0Q,TG_20
1473,OK,"Il Grana Trentino DOP è sapido, con un finale amarognolo, ma equilibrato.","sapido, finale amarognolo, non esagerato però in quanto anche equilibrato...","sapido, finale amarognolo, non esagerato però in quanto anche equilibratorato...",2018,C0Q,TG_24
1474,OK,Leggermente sbilanciato il salato.,legg sbilanciato il salato,legg sbilanciato il salato,2018,C0Q,TG_26
1475,CONFORME,"Il Grana Trentino DOP offre un sapore equilibrato, con una piacevole interazione tra le diverse note gustative.",ecquilibrato,equilibrato,2018,C0Q,TG_35
1476,OK,Salato.,salato,salato,2018,C0A,Q_09
1477,OK,Piccante e acido.,piccante;acido;,piccantecante;acido;,2018,C0A,TG_04
1478,OK,Piccante.,piccante,piccantecante,2018,C0A,TG_05
